           53954.543	           -3893.553	   -122430911841.158	     84683029095.272	   -216066720091.366	     71570285479.842	    -49393540114.105	     24258644460.235	     58474364593.845	    -89468941582.957	
           55886.255	           -4565.825	   -120926156024.011	     86786509481.584	   -215391124374.114	     73541555934.069	    -51234484873.946	     20362537377.205	     55874170105.970	    -91087231372.041	
           57763.779	           -5318.827	   -119385062234.618	     88863910734.385	   -214697424891.193	     75506645323.796	    -52772470025.593	     16346022791.983	     53228599264.368	    -92631547641.464	
           59582.104	           -6157.827	   -117808080337.697	     90914598751.913	   -213985677100.447	     77465387480.183	    -54000319407.693	     12233445307.819	     50539772634.756	    -94100587586.731	
           61336.501	           -7088.019	   -116195671482.308	     92937947121.570	   -213255937983.160	     79417616711.290	    -54912921227.224	      8049450566.318	     47809849900.821	    -95493110164.093	
           63022.522	           -8114.481	   -114548307972.905	     94933337328.228	   -212508266040.344	     81363167816.019	    -55507213607.358	      3818796342.881	     45041028009.142	    -96807937361.205	
           64636.002	           -9242.148	   -112866473136.329	     96900158960.471	   -211742721288.883	     83301876098.041	    -55782151406.987	      -433828800.104	     42235539267.570	    -98043955408.816	
           66173.054	          -10475.782	   -111150661184.740	     98837809914.677	   -210959365257.566	     85233577379.683	    -55738656088.362	     -4683977371.716	     39395649399.142	    -99200115931.484	
           67630.062	          -11819.940	   -109401377074.536	    100745696596.879	   -210158260982.978	     87158108015.805	    -55379550586.869	     -8907603756.994	     36523655553.667	   -100275437035.437	
           69003.672	          -13278.948	   -107619136361.270	    102623234122.296	   -209339473005.280	     89075304907.645	    -54709481242.761	    -13081212771.751	     33621884279.247	   -101269004331.751	
           70290.783	          -14856.878	   -105804465050.603	    104469846512.466	   -208503067363.847	     90985005516.633	    -53734828893.640	    -17181995133.409	     30692689456.077	   -102179971893.124	
           71488.537	          -16557.527	   -103957899445.329	    106284966889.881	   -207649111592.797	     92887047878.182	    -52463611205.406	    -21187949355.342	     27738450194.935	   -103007563142.623	
           72594.302	          -18384.395	   -102079985988.492	    108068037670.031	   -206777674716.379	     94781270615.449	    -50905378246.796	    -25077989885.499	     24761568702.905	   -103751071672.887	
           73605.664	          -20340.671	   -100171281102.669	    109818510750.777	   -205888827244.248	     96667512953.068	    -49071103197.787	    -28832041588.515	     21764468118.880	   -104409861994.357	
           74520.409	          -22429.214	    -98232351025.426	    111535847698.959	   -204982641166.607	     98545614730.847	    -46973069934.606	    -32431120910.118	     18749590321.544	   -104983370211.242	
           75336.510	          -24652.547	    -96263771641.022	    113219519934.155	   -204059189949.229	    100415416417.438	    -44624759063.185	    -35857404261.539	     15719393712.526	   -105471104624.024	
           76052.116	          -27012.842	    -94266128308.394	    114869008909.501	   -203118548528.342	    102276759123.978	    -42040733787.216	    -39094284319.896	     12676350977.541	   -105872646257.430	
           76665.533	          -29511.914	    -92240015685.483	    116483806289.492	   -202160793305.406	    104129484617.685	    -39236526804.374	    -42126415059.548	      9622946828.350	   -106187649312.926	
           77175.215	          -32151.214	    -90186037549.951	    118063414124.679	   -201186002141.746	    105973435335.430	    -36228529231.238	    -44939746412.058	      6561675728.441	   -106415841544.918	
           77579.750	          -34931.824	    -88104806616.343	    119607345023.184	   -200194254353.071	    107808454397.269	    -33033882369.543	    -47521549501.811	      3495039605.403	   -106557024559.963	
           77877.845	          -37854.457	    -85996944349.761	    121115122318.933	   -199185630703.861	    109634385619.937	    -29670372947.904	    -49860433424.735	       425545552.988	   -106611074038.482	
           78068.320	          -40919.453	    -83863080776.096	    122586280236.562	   -198160213401.630	    111451073530.302	    -26156332307.048	    -51946354532.637	     -2644296474.099	   -106577939878.625	
           78150.090	          -44126.780	    -81703854288.891	    124020364052.875	   -197118086091.061	    113258363378.783	    -22510539844.986	    -53770619159.659	     -5711975969.615	   -106457646262.172	
           78122.160	          -47476.033	    -79519911452.899	    125416930254.811	   -196059333848.020	    115056101152.727	    -18752130901.971	    -55325880684.068	     -8774984186.494	   -106250291642.595	
           77983.615	          -50966.441	    -77311906804.397	    126775546693.829	   -194984043173.438	    116844133589.737	    -14900509143.142	    -56606131762.436	    -11830816446.168	   -105956048655.508	
           77733.608	          -54596.863	    -75080502648.326	    128095792736.625	   -193892301987.068	    118622308190.967	    -10975263389.238	    -57606692510.318	    -14876974444.120	   -105575163951.484	
           77371.355	          -58365.797	    -72826368852.328	    129377259412.139	   -192784199621.121	    120390473234.361	     -6996088755.570	    -58324195339.666	    -17910968549.114	   -105107957950.613	
           76896.126	          -62271.382	    -70550182637.756	    130619549554.739	   -191659826813.773	    122148477787.857	     -2982711893.373	    -58756567098.015	    -20930320092.645	   -104554824517.998	
           76307.241	          -66311.401	    -68252628367.723	    131822277943.546	   -190519275702.548	    123896171722.533	      1045179915.271	    -58903009076.322	    -23932563644.361	   -103916230560.390	
           75604.058	          -70483.291	    -65934397332.277	    132985071437.813	   -189362639817.572	    125633405725.715	      5068006095.701	    -58763975356.887	    -26915249269.597	   -103192715545.621	
           74785.974	          -74784.145	    -63596187530.765	    134107569108.295	   -188190014074.708	    127360031314.027	      9066356884.546	    -58341149879.519	    -29875944766.344	   -102384890946.794	
           73852.414	          -79210.716	    -61238703451.483	    135189422364.541	   -187001494768.562	    129075900846.395	     13021054571.385	    -57637422530.333	    -32812237879.537	   -101493439612.644	
           72802.829	          -83759.429	    -58862655848.684	    136230295078.050	   -185797179565.368	    130780867536.994	     16913212269.372	    -56656864494.928	    -35721738490.386	   -100519115064.907	
           71636.689	          -88426.382	    -56468761517.020	    137229863701.227	   -184577167495.743	    132474785468.152	     20724290607.945	    -55404703052.771	    -38602080778.177	    -99462740723.536	
           70353.483	          -93207.357	    -54057743063.529	    138187817382.069	   -183341558947.326	    134157509603.182	     24436152735.052	    -53887295920.964	    -41450925351.808	    -98325209060.795	
           68952.709	          -98097.822	    -51630328677.218	    139103858074.543	   -182090455657.285	    135828895799.178	     28031118006.645	    -52112105187.416	    -44265961348.350	    -97107480685.507	
           67433.871	         -103092.944	    -49187251896.360	    139977700644.576	   -180823960704.710	    137488800819.738	     31492014727.330	    -50087670808.298	    -47044908496.017	    -95810583358.925	
           65796.478	         -108187.590	    -46729251373.583	    140809072971.620	   -179542178502.869	    139137082347.636	     34802232287.181	    -47823583583.218	    -49785519139.024	    -94435610943.822	
           64040.035	         -113376.342	    -44257070638.838	    141597716045.733	   -178245214791.360	    140773598997.437	     37945773015.492	    -45330457463.426	    -52485580221.930	    -92983722288.537	
           62164.042	         -118653.496	    -41771457860.353	    142343384060.124	   -176933176628.122	    142398210328.042	     40907304042.602	    -42619900993.287	    -55142915231.148	    -91456140047.776	
           60167.987	         -124013.078	    -39273165603.645	    143045844499.117	   -175606172381.335	    144010776855.180	     43672209425.937	    -39704487633.101	    -57755386091.438	    -89854149442.101	
           58051.342	         -129448.850	    -36762950588.712	    143704878221.490	   -174264311721.196	    145611160063.832	     46226642755.798	    -36597724662.127	    -60320895015.252	    -88179096958.081	
           55813.558	         -134954.316	    -34241573445.482	    144320279539.137	   -172907705611.572	    147199222420.592	     48557580410.243	    -33314020314.578	    -62837386302.957	    -86432388991.191	
           53454.057	         -140522.737	    -31709798467.623	    144891856291.022	   -171536466301.532	    148774827385.961	     50652875576.142	    -29868648758.709	    -65302848092.031	    -84615490433.584	
           50972.232	         -146147.137	    -29168393364.818	    145419429912.384	   -170150707316.761	    150337839426.576	     52501313095.046	    -26277712490.524	    -67715314053.446	    -82729923208.966	
           48367.435	         -151820.314	    -26618129013.596	    145902835499.140	   -168750543450.849	    151888124027.368	     54092665127.398	    -22558101679.705	    -70072865033.565	    -80777264756.826	
           45638.974	         -157534.854	    -24059779206.831	    146341921867.487	   -167336090756.466	    153425547703.653	     55417747556.674	    -18727449977.095	    -72373630639.994	    -78759146468.358	
           42786.107	         -163283.138	    -21494120401.998	    146736551608.628	   -165907466536.416	    154949978013.149	     56468476976.070	    -14804086271.530	    -74615790769.936	    -76677252076.436	
           39808.032	         -169057.363	    -18921931468.306	    147086601138.630	   -164464789334.563	    156461283567.928	     57237928014.214	    -10806981870.463	    -76797577079.719	    -74533316002.068	
           36703.884	         -174849.546	    -16343993432.796	    147391960743.363	   -163008178926.655	    157959334046.283	     57720390663.383	     -6755692575.036	    -78917274394.268	    -72329121659.774	
           33472.726	         -180651.549	    -13761089225.513	    147652534618.507	   -161537756311.018	    159444000204.534	     57911427174.165	     -2670295128.060	    -80973222055.451	    -70066499724.365	
           30113.542	         -186455.086	    -11174003423.871	    147868240904.604	   -160053643699.134	    160915153888.746	     57807927975.289	      1428682465.573	    -82963815208.275	    -67747326361.634	
           26625.232	         -192251.746	     -8583521996.292	    148039011717.129	   -158555964506.107	    162372668046.378	     57408165967.628	      5520337209.928	    -84887506024.109	    -65373521425.480	
           23006.602	         -198033.009	     -5990432045.249	    148164793171.574	   -157044843341.007	    163816416737.853	     56711848428.868	      9583474390.330	    -86742804860.155	    -62947046623.982	
           19256.364	         -203790.268	     -3395521549.806	    148245545403.522	   -155520405997.101	    165246275148.041	     55720165652.379	     13596698183.053	    -88528281354.544	    -60469903656.987	
           15373.121	         -209514.845	      -799579107.765	    148281242583.704	   -153982779441.971	    166662119597.674	     54435835333.173	     17538509843.384	    -90242565456.546	    -57944132327.718	
           11355.372	         -215198.020	      1796606322.461	    148271872928.030	   -152432091807.509	    168063827554.667	     52863141609.254	     21387413594.899	    -91884348391.471	    -55371808630.959	
            7201.501	         -220831.048	      4392245680.161	    148217438702.585	   -150868472379.808	    169451277645.362	     51007967572.173	     25122030200.560	    -93452383559.987	    -52755042820.311	
            2909.778	         -226405.190	      6986550060.701	    148117956223.596	   -149292051588.933	    170824349665.685	     48877819981.169	     28721218029.527	    -94945487371.646	    -50095977457.040	
           -1521.644	         -231911.732	      9578730973.850	    147973455852.355	   -147702960998.578	    172182924592.221	     46481844856.312	     32164201243.038	    -96362540012.564	    -47396785442.979	
           -6094.729	         -237342.020	     12168000601.965	    147783981985.118	   -146101333295.621	    173526884593.199	     43830832593.212	     35430704509.748	    -97702486147.254	    -44659668039.936	
          -10811.557	         -242687.483	     14753572057.910	    147549593037.976	   -144487302279.549	    174856113039.387	     40937211241.327	     38501093428.761	    -98964335554.761	    -41886852878.040	
          -15674.315	         -247939.662	     17334659642.608	    147270361426.714	   -142861002851.793	    176170494514.901	     37815026625.400	     41356519591.432	   -100147163699.302	    -39080591955.384	
          -20685.300	         -253090.242	     19910479102.120	    146946373541.669	   -141222571004.938	    177469914827.924	     34479908070.617	     43979068957.041	   -101250112235.747	    -36243159631.318	
          -25846.901	         -258131.080	     22480247884.148	    146577729717.601	   -139572143811.828	    178754261021.330	     30949018621.343	     46351911960.207	   -102272389450.332	    -33376850615.685	
          -31161.595	         -263054.236	     25043185393.864	    146164544198.611	   -137909859414.562	    180023421383.216	     27240988823.985	     48459453518.684	   -103213270637.121	    -30483977956.243	
          -36631.927	         -267852.001	     27598513248.958	    145706945098.097	   -136235857013.389	    181277285457.345	     23375833378.292	     50287480879.476	   -104072098410.769	    -27566871026.464	
          -42260.499	         -272516.924	     30145455533.823	    145205074353.786	   -134550276855.479	    182515744053.482	     19374850247.439	     51823307040.626	   -104848282956.278	    -24627873515.857	
          -48049.949	         -277041.844	     32683239052.777	    144659087677.834	   -132853260223.608	    183738689257.649	     15260502152.356	     53055907327.556	   -105541302216.449	    -21669341424.880	
          -54002.925	         -281419.913	     35211093582.203	    144069154502.002	   -131144949424.721	    184946014442.268	     11056280753.602	     53976046598.424	   -106150702017.858	    -18693641066.474	
          -60122.067	         -285644.620	     37728252121.510	    143435457917.922	   -129425487778.403	    186137614276.219	      6786554235.280	     54576394513.554	   -106676096136.215	    -15703147076.170	
          -66409.974	         -289709.811	     40233951142.782	    142758194612.459	   -127695019605.232	    187313384734.786	      2476399437.689	     54851626339.025	   -107117166302.051	    -12700240432.645	
          -72869.178	         -293609.711	     42727430838.982	    142037574798.227	   -125953690215.045	    188473223109.516	     -1848579876.559	     54798506870.883	   -107473662147.716	     -9687306490.575	
          -79502.112	         -297338.935	     45207935370.607	    141273822139.291	   -124201645895.086	    189617028017.963	     -6162446611.308	     54415955267.828	   -107745401096.745	     -6666733027.521	
          -86311.077	         -300892.506	     47674713110.690	    140467173672.131	   -122439033898.061	    190744699413.340	    -10439133371.379	     53705088866.342	   -107932268196.681	     -3640908306.531	
          -93298.210	         -304265.856	     50127016888.051	    139617879721.921	   -120666002430.088	    191856138594.064	    -14652652184.012	     52669244418.184	   -108034215896.504	      -612219156.089	
         -100465.448	         -307454.833	     52564104228.712	    138726203814.182	   -118882700638.548	    192951248213.192	    -18777307864.262	     51313975626.710	   -108051263769.835	      2416950931.062	
         -107814.495	         -310455.703	     54985237595.406	    137792422581.842	   -117089278599.827	    194029932287.759	    -22787911778.221	     49647026351.748	   -107983498185.157	      5444223678.741	
         -115346.789	         -313265.141	     57389684625.081	    136816825667.765	   -115285887306.970	    195092096207.997	    -26659992648.342	     47678279385.430	   -107831071924.278	      8467227886.393	
         -123063.471	         -315880.228	     59776718364.304	    135799715622.775	   -113472678657.226	    196137646746.456	    -30370001037.152	     45419681253.151	   -107594203750.336	     11483601265.059	
         -130965.350	         -318298.436	     62145617502.501	    134741407799.232	   -111649805439.493	    197166492067.000	    -33895504242.464	     42885144042.660	   -107273177926.664	     14490992248.984	
         -139052.880	         -320517.610	     64495666602.904	    133642230240.198	   -109817421321.677	    198178541733.701	    -37215368536.682	     40090425787.773	   -106868343687.838	     17487061781.653	
         -147326.131	         -322535.954	     66826156331.143	    132502523564.262	   -107975680837.945	    199173706719.609	    -40309925977.381	     37052991409.919	   -106380114664.329	     20469485075.120	
         -155784.770	         -324352.006	     69136383681.383	    131322640846.052	   -106124739375.884	    200151899415.416	    -43161123393.621	     33791856631.457	   -105808968262.187	     23435953341.574	
         -164428.038	         -325964.612	     71425652199.908	    130102947492.526	   -104264753163.577	    201113033637.991	    -45752651595.972	     30327417603.732	   -105155444999.278	     26384175496.214	
         -173254.735	         -327372.903	     73693272206.089	    128843821115.076	   -102395879256.573	    202057024638.808	    -48070053348.847	     26681269228.640	   -104420147799.592	     29311879830.680	
         -182263.211	         -328576.266	     75938561010.623	    127545651397.515	   -100518275524.784	    202983789112.249	    -50100809161.313	     22876015288.722	   -103603741247.016	     32216815656.561	
         -191451.355	         -329574.313	     78160843130.988	    126208839960.024	    -98632100639.277	    203893245203.796	    -51834400477.380	     18935073537.634	   -102706950799.569	     35096754918.510	
         -200816.596	         -330366.856	     80359450504.010	    124833800219.109	    -96737514058.992	    204785312518.093	    -53262350358.436	     14882478847.629	   -101730561964.782	     37949493776.240	
         -210355.893	         -330953.872	     82533722695.487	    123420957243.647	    -94834676017.363	    205659912126.899	    -54378242225.774	     10742687374.266	   -100675419437.082	     40772854154.121	
         -220065.749	         -331335.481	     84683007106.769	    121970747607.089	    -92923747508.856	    206516966576.912	    -55177717648.033	      6540384487.634	    -99542426198.773	     43564685257.011	
         -229942.212	         -331511.914	     86806659178.245	    120483619235.892	    -91004890275.426	    207356399897.479	    -55658454508.464	      2300298938.151	    -98332542586.760	     46322865051.578	
         -239980.882	         -331483.488	     88904042589.639	    118960031254.254	    -89078266792.883	    208178137608.174	    -55820127174.726	     -1952974610.278	    -97046785326.949	     49045301713.028	
         -250176.931	         -331250.579	     90974529457.071	    117400453825.222	    -87144040257.179	    208982106726.260	    -55664350518.616	     -6195142908.986	    -95686226537.735	     51729935037.307	
         -260525.111	         -330813.605	     93017500526.792	    115805367988.259	    -85202374570.609	    209768235774.025	    -55194609786.750	    -10402369912.292	    -94251992703.700	     54374737818.676	
         -271019.772	         -330172.998	     95032345365.541	    114175265493.341	    -83253434327.934	    210536454785.985	    -54416178402.949	    -14551419984.807	    -92745263620.565	     56977717192.396	
         -281654.884	         -329329.189	     97018462547.458	    112510648631.662	    -81297384802.422	    211286695315.971	    -53336025795.496	    -18619787839.594	    -91167271312.548	     59536915942.211	
         -292424.053	         -328282.591	     98975259837.479	    110812030063.032	    -79334391931.806	    212018890444.078	    -51962717297.610	    -22585814847.211	    -89519298923.256	     62050413772.337	
         -303320.545	         -327033.583	    100902154371.180	    109079932640.047	    -77364622304.174	    212732974783.489	    -50306308077.361	    -26428791653.991	    -87802679581.350	     64516328543.733	
         -314337.304	         -325582.500	    102798572830.975	    107314889229.112	    -75388243143.768	    213428884487.172	    -48378232923.649	    -30129047309.871	    -86018795242.127	     66932817474.495	
         -325466.977	         -323929.620	    104663951618.654	    105517442528.404	    -73405422296.720	    214106557254.439	    -46191193556.863	    -33668025328.275	    -84169075506.207	     69298078304.241	
         -336701.937	         -322075.157	    106497737024.167	    103688144882.855	    -71416328216.706	    214765932337.375	    -43759044955.493	    -37028347281.961	    -82254996416.454	     71610350422.435	
         -348034.301	         -320019.256	    108299385390.644	    101827558096.244	    -69421129950.530	    215406950547.138	    -41096682001.291	    -40193864680.085	    -80278079234.236	     73867915960.607	
         -359455.957	         -317761.984	    110068363275.558	     99936253240.483	    -67419997123.633	    216029554260.122	    -38219927552.874	    -43149699974.965	    -78239889196.103	     76069100848.476	
         -370958.583	         -315303.332	    111804147608.033	     98014810462.184	    -65413099925.537	    216633687423.981	    -35145422866.910	    -45882277615.338	    -76142034251.925	     78212275834.005	
         -382533.669	         -312643.209	    113506225842.203	     96063818786.594	    -63400609095.212	    217219295563.526	    -31890521102.263	    -48379346099.894	    -73986163785.501	     80295857467.447	
         -394172.538	         -309781.444	    115174096106.624	     94083875918.983	    -61382695906.383	    217786325786.476	    -28473184469.301	    -50629991994.670	    -71773967318.620	     82318309049.467	
         -405866.365	         -306717.785	    116807267349.671	     92075588043.585	    -59359532152.762	    218334726789.078	    -24911885426.869	    -52624646864.633	    -69507173199.523	     84278141543.443	
         -417606.197	         -303451.900	    118405259480.889	     90039569620.168	    -57331290133.224	    218864448861.588	    -21225512184.756	    -54355088037.623	    -67187547276.686	     86173914452.074	
         -429382.972	         -299983.382	    119967603508.270	     87976443178.329	    -55298142636.911	    219375443893.604	    -17433278640.917	    -55814434071.576	    -64816891558.802	     88004236658.430	
         -441187.537	         -296311.748	    121493841671.419	     85886839109.605	    -53260262928.279	    219867665379.277	    -13554638770.413	    -56997135737.146	    -62397042861.820	     89767767231.608	
